,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
53,Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid… https://t.co/M573R120k9",0.0,0.0,en,2,2,saravanan_erode,32,476,,"[{'text': 'Karur', 'indices': [81, 87]}, {'text': 'COVID19', 'indices': [88, 96]}, {'text': 'TamilNadu', 'indices': [97, 107]}, {'text': 'KarurDistrict', 'indices': [108, 122]}, {'text': 'KarurCovid', 'indices': [123, 134]}]","[{'screen_name': 'EmpoweringErode', 'name': '💛Empowering Erode💛', 'id': 1279843237734174725, 'id_str': '1279843237734174725', 'indices': [3, 19]}]",
54,Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines Bring Us Together!

Keep your friends/family safe from #COVID19 @SeattleFire &amp; @SeaPubSchools are hosting… https://t.co/MUoBXmQQwW",0.5,0.5,en,0,0,SeattleMedium,880,211,False,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'SeattleFire', 'name': 'Seattle Fire Dept.', 'id': 24795283, 'id_str': '24795283', 'indices': [73, 85]}, {'screen_name': 'SeaPubSchools', 'name': 'Seattle Public Schools', 'id': 172072327, 'id_str': '172072327', 'indices': [92, 106]}]","Seattle, Wa"
55,Fri Jun 18 18:00:02 +0000 2021,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… https://t.co/oBQgxkUq3I,-0.4,0.6,en,0,0,ophth_advisor,505,161,False,[],[],
56,Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximate… https://t.co/25KQtXEnFg",0.0,0.0,en,48,17,iamtrinidaddy,1318,626,,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",🇹🇹 x 🇺🇸
57,Fri Jun 18 18:00:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19… https://t.co/XE0tRcUBFX,0.0,0.0,en,3,3,ambuhari,7179,5244,,[],"[{'screen_name': 'AlBalaghAcademy', 'name': 'Al Balagh Academy', 'id': 849215530653405185, 'id_str': '849215530653405185', 'indices': [3, 19]}]","Kaduna, Nigeria"
58,Fri Jun 18 18:00:18 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Follow @aarc_tweets, @hcollaborative &amp; @looms4lupus to keep up with the work these partners are doing to help the… https://t.co/racHhefa7o",0.0,0.0,en,0,0,COVIDVxProject,312,401,,[],"[{'screen_name': 'aarc_tweets', 'name': 'American Association for Respiratory Care', 'id': 17447528, 'id_str': '17447528', 'indices': [7, 19]}, {'screen_name': 'hcollaborative', 'name': 'The Health Collaborative', 'id': 179165504, 'id_str': '179165504', 'indices': [21, 36]}, {'screen_name': 'Looms4Lupus', 'name': 'Looms4Lupus', 'id': 1045553383430488065, 'id_str': '1045553383430488065', 'indices': [43, 55]}]","Washington, DC"
59,Fri Jun 18 18:00:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight th… https://t.co/1Z0DDkQEru,0.5,0.5,en,404,168,StarColombo,2675,4924,,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]",
60,Fri Jun 18 18:00:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperat… https://t.co/9jIdpiOzRc",0.5,0.18333333333333332,en,210,97,tonyforde007,39,187,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",
61,Fri Jun 18 18:00:41 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… https://t.co/oesbrcsOvx",0.06818181818181818,0.22727272727272727,en,0,0,HamCoHealth,7520,838,False,"[{'text': 'COVID19', 'indices': [0, 8]}]",[],"Cincinnati, Ohio"
62,Fri Jun 18 18:00:41 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",I'm officially #FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… https://t.co/sSviVqFJlJ,0.0,0.5,en,0,0,CTA_gc,5106,282,False,"[{'text': 'FullyVaccinated', 'indices': [15, 31]}]",[],Canada
63,Fri Jun 18 18:00:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone… https://t.co/5NtaWXHyzN,0.6000000000000001,0.575,en,32,6,LauraMc61832350,20,37,,[],"[{'screen_name': 'JillianHortonMD', 'name': 'Jillian', 'id': 1167843938599952384, 'id_str': '1167843938599952384', 'indices': [3, 19]}]",
64,Fri Jun 18 18:01:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer nee… https://t.co/F9Y4aRKaKR",-0.0625,0.25,en,108,64,enterpenuerlist,64,230,,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",
65,Fri Jun 18 18:01:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximate… https://t.co/25KQtXEnFg",0.0,0.0,en,48,18,trinimini05,640,198,,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",Trinidad&Tobago
66,Fri Jun 18 18:01:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone… https://t.co/5NtaWXHyzN,0.6000000000000001,0.575,en,33,7,BilasHeidi,165,302,,[],"[{'screen_name': 'JillianHortonMD', 'name': 'Jillian', 'id': 1167843938599952384, 'id_str': '1167843938599952384', 'indices': [3, 19]}]",Toronto ON
67,Fri Jun 18 18:01:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Covid live: Delta variant becoming globally dominant, WHO says as expert calls Africa’s case trajectory ‘very, very… https://t.co/KDl4k2tZVR",0.1965909090909091,0.41250000000000003,en,0,0,1_Henriques,93,626,False,[],[],
68,Fri Jun 18 18:01:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreadi… https://t.co/BeJsSjbhHf",0.225,0.6666666666666666,en,12,7,iche_me,13303,12983,,"[{'text': 'covid19', 'indices': [96, 104]}]","[{'screen_name': 'QuizzicalGirl', 'name': '🌪Dr.Clare MD ❤️🧡💛💚💙💜', 'id': 932048245450313728, 'id_str': '932048245450313728', 'indices': [3, 17]}]","North Carolina, USA"
69,Fri Jun 18 18:01:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HC… https://t.co/7XOOLBeVMA,0.0,0.4,en,167,68,ONESUKIJ,84,88,,"[{'text': 'DeltaVariant', 'indices': [28, 41]}]","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]","Zermatt, Switzerland"
70,Fri Jun 18 18:01:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has los… https://t.co/9dGug0l9qt",-0.3,0.6,en,5,5,Alleninvest,2242,4999,,[],"[{'screen_name': 'CityAM', 'name': 'City A.M.', 'id': 45840503, 'id_str': '45840503', 'indices': [3, 10]}]",London
71,Fri Jun 18 18:01:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel to lend Palestine 1 million doses of soon-to-expire #COVID19 vaccines
https://t.co/Q11BdYZ7uu",0.0,0.0,en,5,6,Wendyisenhart,367,2518,False,"[{'text': 'COVID19', 'indices': [75, 83]}]","[{'screen_name': 'DailySabah', 'name': 'DAILY SABAH', 'id': 2231905548, 'id_str': '2231905548', 'indices': [3, 14]}]",Bellingham
72,Fri Jun 18 18:01:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana0… https://t.co/4tW5cjn2Kg,-0.1625,0.2375,en,55,30,arnaldo45172700,2045,3216,,"[{'text': 'Cuban', 'indices': [69, 75]}, {'text': 'COVID19', 'indices': [76, 84]}, {'text': 'vaccines', 'indices': [85, 94]}]","[{'screen_name': 'MediccGail', 'name': 'GailReedMEDICC', 'id': 785263274992529408, 'id_str': '785263274992529408', 'indices': [3, 14]}]","La Habana, Cuba"
73,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1223,7,… https://t.co/alad9mxxru",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
74,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 673,30… https://t.co/netNNYNpdG",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
75,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411030] 
Poona Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 24,
Dose2 Capaci… https://t.co/bnjWenhOao",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
76,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/iiQU2sHwQE",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
77,Fri Jun 18 18:02:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As per reports, #Israel Prime Minister (#PM) #NaftaliBennett said that Israel will provide million #Covid19… https://t.co/8EALchkWtK",0.0,0.0,en,5,1,rabiiik527,468,381,,"[{'text': 'Israel', 'indices': [34, 41]}, {'text': 'PM', 'indices': [58, 61]}, {'text': 'NaftaliBennett', 'indices': [63, 78]}, {'text': 'Covid19', 'indices': [117, 125]}, {'text': 'vaccine', 'indices': [126, 134]}]","[{'screen_name': 'themojostory', 'name': 'Mojo Story', 'id': 854614125003014144, 'id_str': '854614125003014144', 'indices': [3, 16]}]",
78,Fri Jun 18 18:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,0.5,0.9,en,0,0,HealthZA,304613,1373,False,"[{'text': 'COVID19', 'indices': [30, 38]}, {'text': 'CoronaVirusSA', 'indices': [66, 80]}]",[],South Africa
79,Fri Jun 18 18:02:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximate… https://t.co/25KQtXEnFg",0.0,0.0,en,49,19,MrGeepGeep,267,357,,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",Purgatory
80,Fri Jun 18 18:02:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases s… https://t.co/mgJkYmzaTy",0.0,0.0,en,264,239,carissa_moore,125,207,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]",
81,Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Precisely. Time to stop compromising health safety. https://t.co/PlZUnpcz9p,0.4,0.8,en,39,6,SandyHi2244,350,612,False,[],"[{'screen_name': 'Billius27', 'name': '🇨🇦 Bill Comeau Crush the Curve 📉', 'id': 885891622919184384, 'id_str': '885891622919184384', 'indices': [3, 13]}]",
82,Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,693,223,ReadingCEP,167,758,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Fresno, CA"
83,Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disas… https://t.co/Amcc2kssG9",0.0,0.0,en,9,11,cfx82073592,401,2200,,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [19, 25]}]",Time Lord
84,Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Watch] How do vaccines work in our bodies, and how do they protect us? #COVID19 #VaccinateToSaveSouthAfrica… https://t.co/XIm4qg6DiI",0.0,0.0,en,6,6,herohatta,129,2220,,"[{'text': 'COVID19', 'indices': [90, 98]}, {'text': 'VaccinateToSaveSouthAfrica', 'indices': [99, 126]}]","[{'screen_name': 'GovernmentZA', 'name': 'South African Government', 'id': 1536223580, 'id_str': '1536223580', 'indices': [3, 16]}]",
85,Fri Jun 18 18:02:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,0.5,0.9,en,1,1,LeanneWilkinsSA,28,102,,"[{'text': 'COVID19', 'indices': [44, 52]}, {'text': 'CoronaVirusSA', 'indices': [80, 94]}]","[{'screen_name': 'HealthZA', 'name': 'Department of Health', 'id': 240605588, 'id_str': '240605588', 'indices': [3, 12]}]",
86,Fri Jun 18 18:02:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no c… https://t.co/JtQAztJDSf",0.4,0.8,en,179,36,ElXe_GaX7,252,235,,"[{'text': 'COVID19', 'indices': [55, 63]}]","[{'screen_name': 'NathanStall', 'name': 'Nathan Stall', 'id': 936078120, 'id_str': '936078120', 'indices': [3, 15]}]",Canada 🇨🇦- Xenaverse - 
87,Fri Jun 18 18:02:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Can I be fired if I don’t get vaccinated?"" 

""Can I ask my employee to get vaccinated?"" 

These were some question… https://t.co/Zk5HOg85IU",0.0,0.0,en,0,0,joannachiu,48404,10696,False,[],[],"Vancouver, British Columbia"
88,Fri Jun 18 18:02:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Vaccines4Nepal #COVID19 #VaccinEquity Please 🙏
Nepal in desperate need of COVID-19 vaccines, health official warns… https://t.co/uVmGcCRfJu",-0.6,1.0,en,0,0,MajDowney,38,93,False,"[{'text': 'Vaccines4Nepal', 'indices': [0, 15]}, {'text': 'COVID19', 'indices': [16, 24]}, {'text': 'VaccinEquity', 'indices': [25, 38]}]",[],
89,Fri Jun 18 18:02:48 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","List of vaccines which don't work against #COVID19 variants after 2 doses:

1.
2.
3. 
4. 

Please...go and get vaccinated! 💉",0.0,0.0,en,352,97,LoisRobb1,1151,1140,,"[{'text': 'COVID19', 'indices': [58, 66]}]","[{'screen_name': 'AmitAryaMD', 'name': 'Dr. Amit Arya', 'id': 3014537423, 'id_str': '3014537423', 'indices': [3, 14]}]","Calgary, Alberta Canada"
90,Fri Jun 18 18:02:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",COVID-19 vaccines have been deemed safe for #IBD patients according to a recent study by @IBDCedarsSinai published… https://t.co/e1AyVr15gw,0.25,0.375,en,0,0,myamphealth,371,193,False,"[{'text': 'IBD', 'indices': [44, 48]}]","[{'screen_name': 'IBDCedarsSinai', 'name': 'IBD at Cedars-Sinai', 'id': 862462963, 'id_str': '862462963', 'indices': [89, 104]}]","London, England"
91,Fri Jun 18 18:02:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay… https://t.co/EwjAjM3WFk",0.0,0.0,en,859,487,ohhDee__,621,723,,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Miami, FL"
92,Fri Jun 18 18:02:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases s… https://t.co/mgJkYmzaTy",0.0,0.0,en,264,240,demikode99,118,420,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]",
